Gene,Log2FC,p-value,adj_p-value,Significant,-log10(p-value)
MARCHF9,-1.263034405833794,0.04536291258903107,,False,1.3432990687373862
LOC121920838,-0.3968901525685844,0.28462661702575814,,False,0.5457244890483195
METTL1,0.11958161575267257,0.8376616017163013,,False,0.07693139209602198
SOAT2,-1.3717901981304301,0.006784306186256667,,False,2.168494559925727
LOC121924353,-0.9881258997117088,0.06722892395340471,,False,1.1724438398807588
CSAD,-0.14856118023453924,0.6535822521015878,,False,0.18469974949736206
ZNF740,-0.3030038890667921,0.1235722455850601,,False,0.9080790611467007
ITGB7,-0.2594493833388052,0.5280497991591169,,False,0.27732511822346806
RARG,-0.7902226395257559,0.022731514074609386,,False,1.6433716363230384
LOC121921739,-2.489965986785409,0.2661121693456392,,False,0.5749352646488595
MFSD5,-0.23359421874919306,0.2821859095745853,,False,0.5494646757226455
LOC121921745,-0.41503749927884376,0.36321746764912255,,False,0.43983327380401
LOC121921744,0.0,,,False,
ESPL1,-2.4643538173420225,0.010351030409985973,,False,1.9850164155117354
PFDN5,0.2785824142626918,0.330719762963192,,False,0.48053985198860183
LOC121921741,-0.07773974994956934,0.8113250945495968,,False,0.09080509094453336
ASB8,0.32343168547775036,0.18045214873852872,,False,0.7436379422011485
LOC121920468,-2.6792898832693095,0.0009902856003655243,,False,3.0042395359326184
LOC121920469,0.7884958948062879,0.1914771815624997,,False,0.7178829737160054
SENP1,-0.2282987066946527,0.25963464048105817,,False,0.5856373643904201
COL2A1,-5.222392421336448,0.06350745641671958,,False,1.197175281156446
LOC121922342,-2.807354922057604,0.28644624273743124,,False,0.5429568699376793
OS9,-0.11456471484354225,0.6075499079862905,,False,0.21641804057282135
B4GALNT1,-0.34743794644641035,0.28871717705961064,,False,0.5395273772544075
LOC121921248,-0.11365678179556671,0.7145804853409499,,False,0.14594884822938783
LOC121921250,0.0,,,False,
ARHGEF25,0.02131050624541242,0.939055575933624,,False,0.027308704211995626
DTX3,-0.1953956889584303,0.6179372455401776,,False,0.2090556273374804
PIP4K2C,-0.6924816206919004,0.018705285940526815,,False,1.728035648521976
KIF5A,-0.263034405833794,0.6884692057553528,,False,0.16211548034477
DCTN2,-0.30612223260011895,0.09633354510809135,,False,1.0162224572312006
MBD6,0.20879481793572552,0.3745618648030742,,False,0.42647644145269187
DDIT3,-0.0644225998522705,0.9045520787630115,,False,0.0435664239746526
MARS1,-2.4701650213316544,0.07185184716879571,,False,1.1435620625345801
ARHGAP9,-0.6527958267969041,0.29055534380505904,,False,0.5367711327404109
GLI1,-0.4854268271702413,0.5315449042572358,,False,0.27446004092926446
INHBE,-0.09299873007583592,0.8911034368886559,,False,0.050071881302461776
R3HDM2,0.126146456168291,0.6099660045408712,,False,0.21469436900845687
STAC3,-3.0540766727557926,0.004649431675237741,,False,2.332600129990184
LOC121923204,-1.874469117916141,0.23538747727818993,,False,0.6282166455437507
NDUFA4L2,-1.0874628412503395,0.5252729892281678,,False,0.2796149310658459
SHMT2,0.3671946498502141,0.29803698404770046,,False,0.525729840047196
NXPH4,-2.8875252707415875,0.00014582401343098667,,False,3.8361709530973496
LRP1,0.008325712800839824,0.971834010655987,,False,0.012407906279640786
STAT6,0.23338907750477134,0.299692904893025,,False,0.5233235386769195
NAB2,1.897788388501267,3.958854773910576e-05,,False,4.40243042955522
LOC121923703,0.23988612173531365,0.3421390906772026,,False,0.46579730320303836
NEMP1,-0.22270092022373333,0.24336894591164906,,False,0.6137348389228269
IGFBP6,-0.3316214910912061,0.43503442515958846,,False,0.36147637507916874
SPRYD3,0.23882687942209202,0.4784508735825186,,False,0.3201626481218834
TNS2,-0.9974070733817992,0.08369954259604577,,False,1.0772769153467174
EIF4B,-0.03921072957439797,0.8963563453599539,,False,0.047519302773909644
KRT18,0.26690813217257414,0.30827171825794736,,False,0.511066316882041
KRT8,0.3338210239131403,0.139524535664966,,False,0.8553494141327753
LOC121920472,0.0,,,False,
ITGA5,0.9819832545987008,0.00288761653493139,,False,2.539460480015332
LOC121921546,0.7299876118036339,0.0024369120540450647,,False,2.6131601438280483
LOC121920473,0.7369655941662061,0.3111057437995046,,False,0.5070919706418512
LOC121923876,0.0,,,False,
NCKAP1L,-1.6834165702987764,0.012031572415182941,,False,1.919677610680813
LOC121923663,-2.054447784022376,0.1697357066110044,,False,0.7702267873056557
PDE1B,-3.238814200876659,0.00014256869962295813,,False,3.8459758116028717
PPP1R1A,0.6311815256910762,0.11221095232744274,,False,0.9499647517854324
LOC121921539,0.3870231231092469,0.5432502608351453,,False,0.2650000564860626
TESPA1,-1.2918467556495008,0.0075197542320028414,,False,2.1237963532154316
LOC121921562,0.0,,,False,
LOC121921559,0.736965594166206,0.17468781426411925,,False,0.7577373891351638
LOC121921763,-2.584962500721156,0.023068784123221987,,False,1.6369752950537197
NEUROD4,0.0,,,False,
ENDOU,-0.41503749927884376,0.36321746764912255,,False,0.43983327380401
LOC121920833,-1.371747216296007,0.010480483677343827,,False,1.9796186740742154
LOC121924431,-0.583768710797111,0.036446058156102024,,False,1.4383494361697917
LOC121924198,-0.30129391620674184,0.1704844079536632,,False,0.7683153342628596
RAPGEF3,-0.16762661790555633,0.730889880990568,,False,0.13614805078585857
SLC48A1,-0.37867291734981023,0.24443513850107798,,False,0.6118363624221472
LOC121920806,-2.0588936890535683,0.15728471608924127,,False,0.803313477253377
HDAC7,-0.04874154234797068,0.7851807698628137,,False,0.10503034540001878
LOC121920811,-0.9921207065704136,0.04442824956846108,,False,1.3523407972190378
LOC121920808,0.04026387021372724,0.9297748810312015,,False,0.03162219097386001
LOC121920813,0.0,,,False,
RDH8,3.0295833075734215,0.00969594769747744,,False,2.0134097358714977
COL5A3,4.631735813601585,0.012343916000395867,,False,1.9085470422826172
OLFM2,2.3870231231092474,0.10988305259598057,,False,0.9590692842061984
LOC121920478,-1.0,0.203110663720055,,False,0.6922672746591972
PIN1,-0.2884105941681092,0.18094766563382222,,False,0.7424470152575732
UBL5,-0.8648284408358933,0.003941335406637347,,False,2.404356605212149
FBXL12,1.2223924213364468,0.010031902253207457,,False,1.9986167080822819
LOC121922923,-0.38257041791208124,0.3092257584990523,,False,0.5097243365258389
LOC121922883,-0.7794790214488536,0.2256202095802212,,False,0.6466220016919272
LOC121922766,6.149747119504682,0.009939270147132875,,False,2.0026455052113685
LOC121920820,0.0,,,False,
COLGALT1,-0.0570784535255342,0.8519904803569752,,False,0.06956525775857283
PGLS,0.22447799458130824,0.4391693563939012,,False,0.3573679709562503
SLC27A1,-0.7077899810568038,0.017047972782922922,,False,1.768327256644149
NXNL1,-0.41503749927884376,0.36321746764912255,,False,0.43983327380401
LOC121922578,-1.4390963398870618,0.01532667822852725,,False,1.8145519601711113
LPAR2,-2.6807214835265865,0.034592017376737776,,False,1.4610241095659535
PBX4,1.3056708163682353,0.014789433056145586,,False,1.8300484740968748
DSN1,0.24379143485113364,0.5169473999100807,,False,0.286553644702886
MVB12A,-1.6690505804146873,0.012680401904968707,,False,1.8968669812851986
ATP13A1,0.053340061711692144,0.7907462688308868,,False,0.10196284864395616
CHCHD5,-0.5002439431833556,0.14241765058398803,,False,0.8464361829169132
LOC121920251,2.6619244825360404,0.05642461241485438,,False,1.2485314154432554
ARAF,0.058460846528999966,0.8646591289192291,,False,0.06315506895817058
SYN1,0.5849625007211563,0.5500549180137195,,False,0.2595939479609509
TIMP1,-2.2097509819355006,0.0003562245445106952,,False,3.4482761601722793
LOC121924054,-1.6579218580413695,0.022842485320538838,,False,1.64125664551047
LOC121920398,-0.16992500144231243,0.7341737940232101,,False,0.1342011214858483
ELK1,-0.448869451597286,0.057509855899246835,,False,1.2402577205998118
UXT,-0.008220506804967442,0.9583331460792017,,False,0.018483490553259072
LOC121922498,0.7222322192617812,0.15865494490866217,,False,0.799546387395412
USP11,0.048742249027474926,0.8876738929001802,,False,0.05174655283134169
CDK16,0.13770043838081314,0.5203628953984025,,False,0.283693678479074
TRNAE-UUC_1,0.0,,,False,
LOC121922947,3.754887502163469,0.03421614934484216,,False,1.465768867161483
LOC121922392,0.7259957214480277,0.007628144841974019,,False,2.1175810692347294
UBA1,0.3606572533786139,0.11224852669239112,,False,0.9498193505791052
LOC121921025,-0.7589919004962049,0.1128240931221171,,False,0.9475981486444501
LOC121921027,-0.41503749927884376,0.17468781426411925,,False,0.7577373891351638
NDUFB11,-0.24511249783653177,0.317181096673535,,False,0.49869270362116225
RBM10,-0.2750948089406897,0.28918678270373055,,False,0.5388215603747805
LOC121921271,3.5882081602248106,0.009461059453310876,,False,2.024060228401181
LOC121924104,1.3219280948873624,0.059916146302607616,,False,1.2224561274403323
TRNAE-UUC_2,0.0,,,False,
TRNAE-UUC_3,0.0,,,False,
TRNAE-UUC_4,0.0,,,False,
CCDC115,1.0075101421072796,0.03478959565083956,,False,1.4585506188991384
IMP4,0.6103632982033416,0.035073565175065845,,False,1.4550200864948177
PTPN18,-0.9725898217085227,0.03969676813510147,,False,1.4012448493634737
MON1B,-0.5942839107989837,0.05238150101684311,,False,1.2808220608173904
LOC121922345,-0.2410080995037951,0.7688642117025108,,False,0.11415035371677568
CXXC1,-0.04157668286014271,0.815523408570946,,False,0.08856356856940066
MBD1,0.2292395867327226,0.378729726106691,,False,0.4216706062141372
LOC121924371,-0.22239242133644802,0.36321746764912255,,False,0.43983327380401
LOC121922259,0.0,,,False,
LOC121924183,0.0,,,False,
LOC121924182,-0.41503749927884376,0.36321746764912255,,False,0.43983327380401
LOC121923837,0.0,,,False,
LOC121920265,-1.6484627585053264,0.04368671228116957,,False,1.3596506376404423
LOC121920486,0.1520030934450498,0.7652987093691138,,False,0.1161690190818172
LOC121920487,0.0,1.0,,False,-0.0
LOC121920488,0.0,,,False,
LOC121920489,-0.1520030934450498,0.7341737940232101,,False,0.1342011214858483
LOC121923632,0.0,,,False,
LOC121920490,-0.736965594166206,0.17468781426411925,,False,0.7577373891351638
LOC121923236,-1.874469117916141,0.32997938691163275,,False,0.48151318869828724
LOC121923547,-0.6255973302530276,0.15584402081935178,,False,0.807309855401737
LOC121920491,-1.0,0.203110663720055,,False,0.6922672746591972
LOC121924434,0.3785116232537298,0.6185856939061376,,False,0.20860012818907403
LOC121920492,0.0,,,False,
LOC121923606,0.0,,,False,
LOC121920493,0.0,,,False,
LOC121920494,0.0,,,False,
LOC121924363,-0.41503749927884376,0.36321746764912255,,False,0.43983327380401
LOC121920703,0.0,,,False,
LOC121920702,2.034905614948201,0.023544326355212614,,False,1.6281137309761629
LOC121920701,0.6293566200796095,0.26458896137482363,,False,0.5774282784932019
LOC121920704,0.0,,,False,
LOC121923937,0.22239242133644802,0.36321746764912255,,False,0.43983327380401
LOC121920498,0.0,,,False,
LOC121922258,-0.04355799629309409,0.8737470613965644,,False,0.05861427187161573
LOC121921323,-0.569407231767519,0.23273300188123483,,False,0.6331420287516137
LOC121923505,0.0,,,False,
LOC121923570,-0.41503749927884376,0.36321746764912255,,False,0.43983327380401
LOC121920499,0.41503749927884376,0.36321746764912255,,False,0.43983327380401
ABT1,0.630624742710177,0.05331224877431334,,False,1.2731729980288284
GRM6,0.0,,,False,
LOC121924092,0.6858914095719371,0.19971949788586962,,False,0.6995795344738788
WDR13,-0.33133101752812344,0.2508952992605487,,False,0.6005074754902086
SUV39H1,-1.2768105803181973,0.11487441917356112,,False,0.9397766714739939
WAS,-1.4153302242551726,0.010644319340747265,,False,1.9728821046351197
SLC38A5,-1.3807022461430432,0.13387825925071492,,False,0.873289943182529
TBC1D25,0.09379493305293796,0.7768479572792442,,False,0.1096639719017336
LOC121924117,-0.8556100906648254,0.11505772800192857,,False,0.9390842060620178
PORCN,0.6837329848595095,0.09357559544686857,,False,1.0288374006712855
LOC121921747,-0.26497221007528626,0.5559218864810709,,False,0.25498622757891276
FTSJ1,0.6896220128793402,0.037997916889561965,,False,1.4202402114928245
GPKOW,-0.1294596397291432,0.6031240135707532,,False,0.2195933796145223
WDR45,0.464388837399456,0.10128191715575233,,False,0.9944680865300778
PRAF2,0.13120811721845627,0.5220471045134171,,False,0.2822903086695959
CCDC120,-0.249126832470699,0.4470707312882247,,False,0.3496237614808732
TFE3,0.052860162705504976,0.8307933599669999,,False,0.08050698317836308
LOC121920784,-1.874469117916141,0.020966339196844066,,False,1.6784773923958998
GRIPAP1,0.23944098169683592,0.43364626553108254,,False,0.362864389308775
KCND1,-2.6981731111691465,0.07966274761060144,,False,1.0987447186203376
OTUD5,-0.08586226659288698,0.6075210341713223,,False,0.21643868091254057
PIM2,-0.856340014809355,0.08505012955883468,,False,1.0703250204800527
SLC35A2,-0.16321165735587861,0.5674691621439316,,False,0.24605773426632205
PQBP1,-0.22971069640177788,0.39054915072959606,,False,0.4083243022542985
TIMM17B,-0.19423793007512025,0.39814698295127965,,False,0.3999565708898182
LOC121920904,0.7369655941662061,0.2912180953675162,,False,0.535781642840809
CDK20,0.84110603568198,0.05396619281012602,,False,1.2678782193236262
GATA1,-0.39595275114137785,0.34323594872769925,,False,0.46440723272174184
HDAC6,1.3287230744577343,0.007998273166017363,,False,2.097003767435794
LOC121921314,0.41503749927884376,0.17468781426411925,,False,0.7577373891351638
PCSK1N,-0.3336098999349977,0.47878327546028,,False,0.31986102848737086
LOC121923366,-1.584962500721156,0.17468781426411925,,False,0.7577373891351638
LOC121920500,0.263034405833794,0.7341737940232101,,False,0.1342011214858483
LOC121923133,0.1919770089140691,0.2768407860026998,,False,0.5577699263863796
UBL4A,0.1288525567033858,0.6780014917207873,,False,0.16876935060875706
SLC10A3,-0.4957925395661871,0.18043546201799043,,False,0.7436781040157412
FAM3A,0.9463066591618379,0.01697129484014909,,False,1.7702850215315311
KDM5C,-0.23180534614008685,0.3951411661051121,,False,0.4032477228344321
LOC121920876,-0.15808986500534328,0.5961009202470117,,False,0.22468020771608413
LOC121920501,0.9541963103868754,0.2771750691244501,,False,0.5572458354909865
LOC121924041,0.6520766965796934,0.2788584306858488,,False,0.5546162210128542
HUWE1,0.016981566318287733,0.9435140801112065,,False,0.0252516144508519
LOC121922319,-1.2523871616342852,0.18467959697175196,,False,0.7335810818853277
GNL3L,-0.8297131941568221,0.010030051315186674,,False,1.998696845060798
FGD1,-0.9522121010457347,0.25463470031864055,,False,0.594082413211754
TSR2,0.20368898265803992,0.35765642288071364,,False,0.4465339713839709
WNK3,-2.879145605125614,0.006512895316972031,,False,2.1862259022691486
LOC121922486,-1.9328858041414632,0.09433037068551096,,False,1.025348458931832
FAM120C,-0.17357076292057094,0.4939531014121896,,False,0.30631428339371974
PHF8,-0.13149955494017007,0.5789126137003822,,False,0.23738698765760094
ITIH6,-2.9999999999999996,0.031886692885303054,,False,1.4963905210876134
LOC121921396,0.0,,,False,
LOC121921349,-0.6354358704832048,0.05549257429301385,,False,1.255765127856255
PFKFB1,-1.5440992186609375,0.07763988335328645,,False,1.1099151257703064
LOC121921350,-0.07856905237411027,0.8743998207372912,,False,0.05828994009405037
APEX2,-0.38807045167857446,0.16689569227300788,,False,0.7775548727048505
ALAS2,-0.5740058039619615,0.25670948108749764,,False,0.5905580911729505
PRICKLE3,0.24031432933371022,0.39863288357625015,,False,0.3994268788250396
PLP2,0.046429103172149766,0.9264254809586578,,False,0.033189508358056244
LOC121922447,0.0,,,False,
LAGE3,-0.21892440274124425,0.6165804374052466,,False,0.2100102584965187
PLXNA3,-0.9586196764533419,0.059962277352358415,,False,1.2221218811142753
FAM50A,0.2933788675600404,0.29977622783246594,,False,0.5232028095481863
GDI1,-0.4579813251984195,0.10639001214070397,,False,0.9730991415501956
ATP6AP1,-0.9991837651601863,0.04109442458437946,,False,1.3862170962866718
TAFAZZIN,-0.016044966575320174,0.9502168983836481,,False,0.02217725048015279
IKBKG,-0.30213740104784215,0.15351827167197424,,False,0.8138399275870044
LOC121922701,-0.37125580725093066,0.2982036724827387,,False,0.525487012361337
G6PD,-0.4874602243227706,0.10624958512072752,,False,0.9736727570906435
LOC121922697,-0.14684138832927163,0.8029093320632362,,False,0.09533349433255703
LOC121922691,0.27125583118742824,0.4919176030796092,,False,0.3081076361039094
IQSEC2,-0.3774631953043226,0.37171904337925604,,False,0.4297851891795646
SMC1A,-0.14646896780294405,0.5592256001841125,,False,0.25241295570977845
RIBC1,0.8194277543581787,0.04667161229656713,,False,1.3309471959134822
HSD17B10,-0.03644668658479411,0.9229981135151653,,False,0.034799186613081644
LOC121922710,0.22239242133644802,0.36321746764912255,,False,0.43983327380401
TSPYL2,-0.26522098991884846,0.2943630862407853,,False,0.5311166523748913
GPR173,0.3536369546147007,0.41902505583048133,,False,0.37776000738316723
PPP1R3F,0.19113167313341073,0.5424289298706431,,False,0.2656571558885401
FOXP3,-2.21501289097085,0.02155091461152497,,False,1.6665342938415542
CCDC22,0.024874668639029096,0.9111604632381075,,False,0.040405133277120205
CACNA1F,-3.9188632372745946,0.013885810702381764,,False,1.8574287595368617
LOC121922708,0.547629716018843,0.034855710757972905,,False,1.457726056949325
LOC121922712,0.5849625007211562,0.203110663720055,,False,0.6922672746591972
LOC121923894,0.6844981742720706,0.6407540807652194,,False,0.19330861924723258
LOC121923715,-0.23128823197191117,0.7576301597284426,,False,0.120542745273357
LOC121921353,0.0,,,False,
EMD,-0.7540009657112172,0.009758612037818824,,False,2.010611947413348
